tweet_id,author_id,created_at,customer_text,brand_response,primary_intent
2229399,650598,Fri Nov 10 09:33:26 +0000 2017,@118721 @AppleSupport I’ve been trying to buy an album for half an hour now and it’s just coming up with the square?????? https://t.co/ghctrcs0yx,@650598 We've got your back. Let's work together to try to get this album downloaded onto your device. Can you confirm which iOS version is on your device? This can be located in Settings &gt; General &gt; About &gt; Version. Do you also experience this with cellular data?,general_inquiry_other
2229411,650603,Fri Nov 10 09:58:34 +0000 2017,"@AppleSupport help me, I️ can’t type a letter without this happening: I️",@650603 There is a new iOS update available that includes a fix for autocorrect issues in the update. It’s iOS 11.1.1. You’ll want to back up your device before any update. How to back up: https://t.co/ARmq9Dk7It,general_inquiry_other
2229417,650607,Fri Nov 10 09:57:13 +0000 2017,"DEAR MF @115858 @AppleSupport Apple 🍎 , GIVE ME MY MF “ I️ “ back bro 👊🏾👊🏾","@650607 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk",general_inquiry_other
2229420,575875,Fri Nov 10 09:09:07 +0000 2017,@115858 @AppleSupport  see I️ dey hate shit ok? https://t.co/UaZtyNOaxc,"@575875 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",general_inquiry_other
2229423,650608,Fri Nov 10 08:52:14 +0000 2017,"@AppleSupport Hello, Is there any possible way to adjust the alternate calendar on iOS? Mine is showing the wrong date.",@650608 We'll do all we can to help. Which alternate calendar are you using and how far off is the date?,software_update_bugs
2229431,650610,Fri Nov 10 09:44:26 +0000 2017,@AppleSupport DISGUSTING SUPPORT.  WAITED 6 WEEKS FOR HELP !!!!!,@650610 We're here to help. DM us what's going on and we'll work together towards a solution. https://t.co/GDrqU22YpT,general_inquiry_other
2229435,376203,Fri Nov 10 09:19:08 +0000 2017,"@AppleSupport Since iPhones latest upgrade my phone runs out of pwr in half a day, msger has lost the plot so has email. What have you done?","@376203 We’re glad you reached out, and we’re happy to help. To begin, we recommend following these steps to maximize the iPhone’s battery life: https://t.co/bivpdfBNJ6 Let us know if that helps.",general_inquiry_other
2229440,650613,Fri Nov 10 09:21:08 +0000 2017,"My phone tells me when to go to bed now - I’m still awake. 

And my keyboard is still fucked up.

11.1 was a  COMPLETE failure @AppleSupport 

~ missing Steve Jobs","@650613 Hey there! If you're running into issues with the keyboard on your device, we'd love to assist. Please meet us in DM, so we can help you out with any issues you're experiencing. https://t.co/GDrqU22YpT",app_thirdparty_behavior
2229444,460054,Fri Nov 10 09:44:36 +0000 2017,@AppleSupport #ios11 blocks random people from my contacts.,"@460054 Let’s work together to get this addressed. Approximately how long has this been happening? Has this happened to the same contact after removing them from the blocked list? https://t.co/rYxZGDk3Lz Also, which device are you using?",software_update_bugs
2229454,650617,Fri Nov 10 09:35:10 +0000 2017,@AppleSupport my phone has been on 2% since i plugged it up 8 hours ago. wth,"@650617 We'd be happy to look into what's causing your iPhone to not appear to be charging. If you restart it, does it show the same battery percentage?",general_inquiry_other
2229456,650618,Fri Nov 10 08:56:21 +0000 2017,@AppleSupport can you please help me with apple India customer care no.?,@650618 We'd be happy to help. Please DM us details of what exactly is going on and we'll continue with you there. https://t.co/GDrqU22YpT,general_inquiry_other
2229464,650621,Fri Nov 10 08:37:29 +0000 2017,@applesupport How does this happen???.Just updated to 11.1.1 and look at the autocorrect. https://t.co/PwqCICJe8e,"@650621 If you're still running into this issue after updating to iOS 11.1.1, we'd like to have a closer look at this. Go ahead and reach out to us in DM and we'll be glad to continue there. https://t.co/GDrqU22YpT",general_inquiry_other
2229467,650622,Fri Nov 10 08:18:39 +0000 2017,New Years days isn't playing anymore @115948 @AppleSupport heLP PLEASE https://t.co/cWtTZmARzx,@650622 We're here to help. Are you still receiving this error when trying to play that song?,general_inquiry_other
2229470,650623,Fri Nov 10 08:58:50 +0000 2017,MacOS 10.13.1 is full of bluetooth problems? any solutions? @115858 @AppleSupport,@650623 We'd love to help. Provide us with the details of the issue. We'll take it from there.,connectivity_network_bluetooth
2229474,650625,Fri Nov 10 09:14:07 +0000 2017,"@AppleSupport Apps aren’t downloading, haven’t been since I purchased ph a month ago. Rebooting doesn’t help. The circle just keeps buffering after Touch ID. Help? https://t.co/8LgajIIUsJ",@650625 We understand you need to update and download apps on your iPhone so you can get the latest versions and features. Let's get this figured out. Have you tried to download on a different Wi-Fi network?,general_inquiry_other
2229476,650626,Fri Nov 10 08:49:27 +0000 2017,Watch the blue dots. Hey @AppleSupport is something wrong here? https://t.co/QqPpojJAEs,"@650626 Thanks for noticing that.  That is actually expected behavior, so you are fine. Enjoy your iPhone.",audio_accessory_hardware
2229478,650627,Mon Nov 06 07:40:40 +0000 2017,@115858 @AppleSupport is this a legit email https://t.co/YJNFvuKohu,@650627 We can help with this question. This doesn't appear to be from here. More information is here: https://t.co/LNMCdqt6fD,general_inquiry_other
2229982,191614,Fri Nov 10 08:29:40 +0000 2017,Ugh my iPhone keeps replacing an i with this weird symbol. Any suggestions @applesupport,"@191614 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",general_inquiry_other
2229996,650787,Thu Nov 09 22:47:38 +0000 2017,Seriously @AppleSupport fix this stupid I shit!,"@650787 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",general_inquiry_other
2230638,650945,Thu Oct 19 15:59:09 +0000 2017,Amigos expertos en @AppleSupport se borraron mis contactos 😱,@650945 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,general_inquiry_other
2230659,648513,Thu Oct 19 15:57:53 +0000 2017,"@AppleSupport 
In song view, I accidentally unchecked most songs. Then in album view or playlist view, I could play one song only.",@648513 Would you show us what you're seeing in DM? https://t.co/GDrqU22YpT,general_inquiry_other
2230665,650951,Thu Oct 19 15:52:02 +0000 2017,@AppleSupport Please ios-update the brightness level of your iphones. It’s still too bright at night! TOOOO bright for our eyes! 😎😫,@650951 We recommend leaving feedback to have this ability considered for a future update: https://t.co/eTPVYVFyd8,software_update_bugs
2230668,633274,Thu Oct 19 15:43:35 +0000 2017,@AppleSupport This is disgusting!! Can't receive whatsapp notification even if wifi/cellular 4g network is on after the ios11 update .,@633274 We'll do all we can to assist. Which version of iOS 11? Does this persist after rebooting the device?,software_update_bugs
2230678,650954,Thu Oct 19 15:43:45 +0000 2017,@AppleSupport Apple warranties are world wide? Got a iPhone gift from sister in UAE. Need support in India.,@650954 We're here for you. Reach out to us in DM so that we can look into this with you further. https://t.co/GDrqU22YpT,general_inquiry_other
2230701,650958,Thu Oct 19 15:32:21 +0000 2017,@AppleSupport My iPhone6 keeps offering an iOS update for 11.0.3 but every time I “Install Now” it fails due to an error. Why is this?,@650958 We're here to help. How are you trying to update? Through iTunes or through a wireless connection?,software_update_bugs
2230717,650960,Thu Oct 19 15:50:52 +0000 2017,@AppleSupport @126972 this is so annoying. It happens when you go full screen. https://t.co/3k1qYokmMj,@650960 We'd like to look into this with you. Which device are you using?,device_hardware_battery
2230722,650961,Thu Oct 19 15:45:17 +0000 2017,@AppleSupport native email app has crashed twice so far this morning...that doesn’t usually happen!! It ‘feels’ like my iPad has a bug?!,@650961 Let’s take a look at what’s going on. Does this happen when the app is opening or when you try to do something within the app?,software_update_bugs
2234444,651762,Thu Oct 19 16:07:19 +0000 2017,@AppleSupport Order an Apple Watch series 3 on the first day of October. Why is it taking a month to even ship?,@651762 Thanks for reaching out! We recommend checking with our Online Sales Support Team for more help: https://t.co/8yjRd1Xo0i,audio_accessory_hardware
2234456,651764,Thu Oct 19 16:00:45 +0000 2017,The appstore wont let me download or update anything! HELP! @118936 @AppleSupport,"@651764 Hey, we can help you get those apps downloaded/updated. Which device is this on and what's the software version?",software_update_bugs
2234458,651765,Thu Oct 19 15:52:23 +0000 2017,"@AppleSupport just hd my 6 crash 7 times over an hour trying to send 1 simple, important email. Why push iOS updates whn ish don’t work?!","@651765 We’d love to help. To start, please send us a DM letting us know the exact iOS version you are using. https://t.co/GDrqU22YpT",software_update_bugs
2237125,652355,Fri Nov 10 16:05:07 +0000 2017,My MacBook Pro tried to install the newest update and got locked up. It does this everytime. How do I fix it???? I need to do homework. @7846 @AppleSupport https://t.co/d59J6ljjjh,@652355 Let's work together on this. Have you been able to restart the computer to try updating again? Are you connected to Wi-Fi? Is this download from the App Store?,software_update_bugs
2237133,134428,Fri Nov 10 15:51:26 +0000 2017,@AppleSupport had over 3000 songs downloaded on my iPhone with Apple Music but just noticed they have all disappeared. About on the phone shows only 3 songs. Why have they all dissappeared?,"@134428 Let's take a look together to see what's happening. Is anything different from when they were there until now, such as an upgrade to iOS or signing out of Music or iCloud?",general_inquiry_other
2237135,652358,Fri Nov 10 18:08:12 +0000 2017,@AppleSupport You guys are killing me!! I need help with my computer and can't make a damn Genius Bar appointment! And no One to One anymore. I need someone in person to help and you guy insist on not taking customers in store #RipSteveJobs #sad,@652358 We're here to help. DM us which computer you're working with and we'll get started. https://t.co/GDrqU22YpT,general_inquiry_other
2237137,652359,Fri Nov 10 15:59:25 +0000 2017,Tengo este problema desde que intenté restaurar mi iPad Air . Ya son 3 días  he intenso conectando a iTunes sin éxito d igual menera @AppleSupport @115858 @43730 @4464  ayuda por favor . https://t.co/t8cg8hzcPY,@652359 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,audio_accessory_hardware
2237141,652361,Fri Nov 10 15:56:25 +0000 2017,7:50 80% 🔋.  7:55 65% ❌. No las actualizaciones son para mejorar? @AppleSupport @115858,@652361 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,general_inquiry_other
2237143,652362,Fri Nov 10 16:03:58 +0000 2017,"Aye mane say mane , y’all need to fix the letter “i” glitch. Like yesterday. -Sincerely EVERYBODY ‼️‼️ @115858 @AppleSupport","@652362 iOS 11.1.1 was recently released and it includes a fix for auto-correct issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",general_inquiry_other
2237145,652363,Fri Nov 10 15:56:22 +0000 2017,Is there an update I’m missing? @AppleSupport why am I️ getting all these boxes with a question mark in my text.,"@652363 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",software_update_bugs
2237153,142269,Fri Nov 10 15:58:44 +0000 2017,What is going on with the iPhone? It suddenly makes us type this I️ and it is so annoying...@AppleSupport,"@142269 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",general_inquiry_other
2237155,652366,Fri Nov 10 15:49:56 +0000 2017,"Pro tip: Don't upgrade to High sierra yet, ESPECIALLY if you use @652367 my whole system is running hot all the time and ableton is crashing out. Chrome is slow as shit too. HS has serious things to get ironed out.  #macOSHighSierra @AppleSupport",@652366 We'd like to work together to ensure you're able to use your Mac as expected. Let's meet up in DM. https://t.co/GDrqU22YpT,general_inquiry_other
2237175,409287,Fri Nov 10 15:52:18 +0000 2017,Ok @AppleSupport why are songs downloaded to my phone skipping to the next song after playing a few seconds? #ihatethis,@409287 We'd be happy to assist with that today. Send us a DM to get started. https://t.co/GDrqU22YpT,general_inquiry_other
2237178,142817,Fri Nov 10 15:51:17 +0000 2017,"My phone isn't downloading apps its always says ""waiting"" ben that way for days anyone know what I can do? @AppleSupport",@142817 We know how essential it is to keep your apps up-to-date to ensure you have access to the latest features. We'll be happy to work with you to resolve this. Are you using cellular or Wi-Fi to download your Apps?,general_inquiry_other
2237194,435920,Fri Nov 10 15:46:30 +0000 2017,"@AppleSupport Hey guys. iPad Air 2 16gb. No problems until the IOS11 update. I could keep lid closed for three days with virtually no battery loss. No battery, with no use, lid closed, and the battery is gone within 24 hours. Reasons why?","@435920 We can work together and see what's going on. Does iOS 11.1.1 show in Settings &gt; General &gt; About? Are you charging with the official Apple cable and adapter? Meet us in DM with these details, please. https://t.co/GDrqU22YpT",device_hardware_battery
2237204,652378,Fri Nov 10 15:41:13 +0000 2017,Went to the @115858 Store at Century City because my iPhone 7 has a couple of stuck pixels and I was told it was definitely my fault for causing water damage to it(they never checked the phone) and the best sentence ever: “You can live with it”. What has happened to @AppleSupport?,@652378 We'd like to look further into this with you. Please send us a DM with more info about the pixels you are seeing to continue. https://t.co/GDrqU22YpT,software_update_bugs
2237209,513915,Fri Nov 10 15:43:03 +0000 2017,I updated my phone again and still see the boxes for emojis. Fix this shit ASAP!!! @AppleSupport,@513915 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,general_inquiry_other
2237219,652384,Fri Nov 10 15:43:26 +0000 2017,@AppleSupport so I have the latest iOS and I still get the question mark https://t.co/dxoiSVBGXn,"@652384 Let us know via DM which device this is occurring on, then we can help out from there! https://t.co/GDrqU22YpT",software_update_bugs
2237223,652386,Fri Nov 10 15:35:22 +0000 2017,"How often does this scam happen with apple users? Cause this is at least the fifth message I've received like this 
cc: @AppleSupport https://t.co/4u9VZdftFE","@652386 Thank you for making us aware of this message. Please learn how avoid and report phishing attempts like these, here: https://t.co/LNMCdqt6fD 
Let us know if you have any other questions.",general_inquiry_other
2237227,652387,Fri Nov 10 05:52:38 +0000 2017,@AppleSupport help. I purchased #reputation and only some of the songs downloaded.,@652387 Let's make sure you're able to download the full album. What happens when you attempt to download? Are you receiving any error messages?,general_inquiry_other
2237229,652388,Fri Nov 10 15:44:38 +0000 2017,"Hi @AppleSupport, I purchased reputation but it’s not downloading on my phone, plz help","@652388 We're here for you. We see your DM, and we'll pick up from there. Look for a reply shortly.",general_inquiry_other
2237235,649366,Fri Nov 10 15:42:53 +0000 2017,@AppleSupport can someone help please since doing the new update I am having to charge my phone up 3 times a day 😥😥😥,@649366 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,device_hardware_battery
2237238,652390,Fri Nov 10 15:50:15 +0000 2017,"@AppleSupport my #iPhone7PLus , reformated it self when it ran out of battery and was heating up a lot . What the hell is happening ? i am on #ios11","@652390 We’d like to understand more about this. Please DM us some details, including which country you're in and you're exact version of iOS 11, and we’ll take it from there. https://t.co/GDrqU22YpT",device_hardware_battery
2237240,652391,Fri Nov 10 15:45:14 +0000 2017,"@AppleSupport Just spoke to Dalton with Apple Support, and he was so helpful. I meant to tell his supervisor how great he was, but forgot. How do I find him?",@652391 Thanks for reaching out! DM us and let us know more about your interaction with Dalton. We'd be glad to take down your feedback from there! https://t.co/GDrqU22YpT,general_inquiry_other
2237246,652393,Fri Nov 10 05:15:33 +0000 2017,Hey @AppleSupport,"@652393 If there's something we can help you with, go ahead and let us know what's going on and we'll do all we can to help out.",general_inquiry_other
2237250,652394,Fri Nov 10 08:07:06 +0000 2017,Is there a way to see the count of active personal hotspot connections on iPhone X? Indicator was changed and if I tap on it it just takes me to the settings @AppleSupport https://t.co/N3MprkJJSM,"@652394 We can definitely look into that with you. To start, would you mind letting us know which iOS version your device is running? Are you using iOS 11.1.1?",general_inquiry_other
2237254,652395,Fri Nov 10 15:46:40 +0000 2017,@AppleSupport When are y’all gonna fix this I️ I️ I️ I️ I️ I️ I️ ?????????? 🤭 #TooMuchMoneyForThis,"@652395 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",general_inquiry_other
2237258,652396,Fri Nov 10 07:34:31 +0000 2017,I've been having wifi problems after the latest iOS update.. What's going on @AppleSupport? 🤔,"@652396 We know how important it is to have Wi-Fi access on our iOS devices and we want to help. Could you tell us more details about the issues you're having? 

If you're device won't connect to a Wi-Fi network, then look at this article for help:
https://t.co/NFSCqJTQ36",software_update_bugs
2237265,652400,Fri Nov 10 15:04:03 +0000 2017,hey @115858 @AppleSupport @116333 showing your Apple Authorized Service Providers in Genius Bar search results is a bit disingenuous. They were going to charge me a $50 for just coming in https://t.co/8rJE8A2CND,@652400 Thanks for reaching out. The Apple Authorized Service Provider AASP is responsible for any fees or charges associated with a visit to their locations. When you visit an Apple Store we don't charge to evaluate your device.,device_hardware_battery
2237267,652401,Fri Nov 10 15:38:34 +0000 2017,okay @AppleSupport you fixed the “i” bug but my phone is still autocorrecting “it” to “i.t” and it’s really annoying FIX THIS SHIT,"@652401 Let's check into what's going on. Meet us in DM with a screenshot of what you're seeing, please. https://t.co/GDrqU22YpT",software_update_bugs
2237269,652402,Fri Nov 10 15:40:55 +0000 2017,@AppleSupport can you fix the I️ bug for God’s sake? I’m on 11.1 and it still happens!,"@652402 Hi there. We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",software_update_bugs
2237272,652403,Fri Nov 10 15:38:25 +0000 2017,@AppleSupport im trying to update my mac to the latest update but it wont work help,@652403 We'll be happy to help get your Mac up to date. What trouble are you running into when you try to update?,software_update_bugs
2237278,652405,Fri Nov 10 15:40:53 +0000 2017,@AppleSupport  What's going on? My movies went from 4k down HD in my purchase history like War of  the planet of the apes and Annabelle : creation,"@652405 We understand wanting to best quality available. When buying or renting movies, iTunes automatically provides you the best quality for your specific device. Learn more: https://t.co/SFdFHkEs3N",billing_subscriptions_refunds
2237280,652406,Fri Nov 10 15:36:53 +0000 2017,@AppleSupport  my iPhone is acting really weird. I recently updated to iOS11 and now my ft calls seeing going through. Texts will send duplicates. Any idea why this is happening? https://t.co/WKQAqFPH6j,"@652406 We're happy to help. We have released iOS 11.1.1. This is a simple fix to this trouble you are experiencing. Make sure you have a backup first. Once backed up, go ahead and get your iPhone updated: https://t.co/80YRnjDFDk",software_update_bugs
2237285,254951,Fri Nov 10 15:37:53 +0000 2017,@AppleSupport keeps calling my house phone talking about a security breach in iCloud.. the problem is it's a land line so what's going on here,@254951 We know calls like this can be concerning. Rest assured it isn't us and we would not contact you by phone for security concerns. Scammers may try to reach you in order to have you provide them personal information. See https://t.co/LNMCdqt6fD for more details.,account_appleid_security
2237291,652410,Fri Nov 10 15:36:58 +0000 2017,#phising @AppleSupport @115858 @115858 #apple https://t.co/jX54fxpTDa,"@652410 Thanks for bringing this to our attention. This email definitely isn't from Apple. Don't click any links in the email you received, and please take a moment to review this link: https://t.co/LNMCdqt6fD DM us with any questions. https://t.co/GDrqU22YpT",general_inquiry_other
2237305,652412,Fri Nov 10 15:30:28 +0000 2017,@AppleSupport it really shouldn’t be this hard to sign up to AppleCare https://t.co/4zCSOSuSoc,@652412 We want the sign up process to be fairly easy. Let's work together on this. Send us a DM and we'll get started. https://t.co/GDrqU22YpT,general_inquiry_other
2237307,652413,Fri Nov 10 15:34:59 +0000 2017,@AppleSupport @116333 @123857 @119462 Any help for this #iPhoneX screen issue? https://t.co/2hxte8eiIi,"@652413 Congratulations on your new iPhone X! We want it to work flawlessly for you, and we'd like to take a closer look at this issue with you. Let's work together in DM here: https://t.co/GDrqU22YpT",device_hardware_battery
2237314,652414,Thu Nov 09 18:51:59 +0000 2017,"Hey @AppleSupport, is my battery life normal on my iPhone 7, 128GB, iOS 11.0.3 ? I unplugged it this morning around 7:05 AM and it was 6:20 PM when I took the screenshot (1% left) https://t.co/LMm9PbioYy","@652414 Let's get the battery issue straightened out for your phone. If you're currently on iOS 11.0.3, we'd like to first backup your data and update to the latest version of iOS 11.1.1. That way we can rule that out a possible cause of the issue you're experiencing.",device_hardware_battery
2237316,652416,Fri Nov 10 15:31:35 +0000 2017,"Hey @applesupport. I just noticed my phone’s Medical ID information was wrong. I’ve been putting my weight in the body measurements section, but Medical ID had a very old measurement. Since it’s the same health app, shouldn’t it use the current info?","@652416 Hey there. Medical ID information has to be manually updated periodically. If you'd like, you can send us feedback about this here: https://t.co/eTPVYVFyd8",general_inquiry_other
2237318,632603,Fri Nov 10 15:30:49 +0000 2017,@AppleSupport this I️ thing is a joke. Why do we as iPhone 📱 users have to do extra steps to use one letter. Ugh 😑,@632603 Thank you for reaching out. Have you already updated your iPhone to iOS 11.1.1? Are you still having the same issue? Please reply in DM. https://t.co/GDrqU22YpT,general_inquiry_other
2237320,652417,Fri Nov 10 15:41:04 +0000 2017,"@115858 @AppleSupport @2310 
how y’all gon’ just ignore this glitch with the letter “I️” - like fix this $hit already ..","@652417 We just released an update, iOS 11.1.1, to address this. Have you had a chance to update to 11.1.1 and see if it has any affect for you?",general_inquiry_other
2237322,652418,Fri Nov 10 15:31:33 +0000 2017,"@AppleSupport So I’ve been trying to send the same text message for a solid 10 minutes now, &amp; restarted my phone and it keeps shutting me out of my text halfway through me typing it. Not cool. Anyone else having this annoying issue? COME ON APPLE",@652418 Let's help take a closer look and get this resolved. Please DM us the version of iOS you're using under Settings &gt; General &gt; About and we can go from there. https://t.co/GDrqU22YpT,general_inquiry_other
2237326,652419,Fri Nov 10 06:02:08 +0000 2017,There’s sth wrong with my iTunes I can’t download the album. @AppleSupport @115858 @115948 SOMEONE FIC THIS.,@652419 We'd like to help you with this iTunes issue. Is this happening with a particular album or any album you try? Does this happen with purchased albums or Apple Music?,app_thirdparty_behavior
2237332,652422,Fri Nov 10 15:16:08 +0000 2017,NOT TODAY SATAN! @AppleSupport https://t.co/6AIeOL3CtW,"@652422 We've recently released an update for iOS devices, 11.1.1, that contains an autocorrect resolution. Let’s be sure to back up your device prior to updating &amp; let us know if things persist. How to back up: https://t.co/4f8hwT5to6",general_inquiry_other
2237337,652423,Fri Nov 10 05:43:14 +0000 2017,@115858 @AppleSupport What’s with this weird animation?? #Apple #AppleWatch #watchOS4.1 https://t.co/d9DsAhlKz2,@652423 Does it only happen with that one action? Let us know.  We'll take a look.,general_inquiry_other
2237339,652424,Fri Nov 10 15:33:49 +0000 2017,@AppleSupport iPhone X screen completely stops working in 40 degree weather... was never an issue on the 7 Plus..,"@652424 We can check into this together. Does iOS 11.1.1 show in Settings &gt; General &gt; About? Did this occur on Home screen? Meet us in DM with this information, please. https://t.co/GDrqU22YpT",device_hardware_battery
2237343,652425,Fri Nov 10 15:27:19 +0000 2017,@AppleSupport My mac has been on this now for the past 15 minutes. This can’t be normal. https://t.co/zHVcPOyvLX,"@652425 We're here to assist. Has the progress bar or estimated time remaining changed, or is frozen at a quarter of the way and about 43 minutes remaining?",general_inquiry_other
2237349,652427,Fri Nov 10 07:23:10 +0000 2017,Every time I use #missioncontrol in #HighSierra this #error ([ERROR] - Unknown CGXDisplayDevice: 0x41dc9d00) shows up in console. Any solution @AppleSupport. Normal? https://t.co/Rwk6m8a43k,"@652427 We'd be happy to look into what's causing that error. So we're on the same page, can you tell us which Mac you're using?",general_inquiry_other
2237353,652428,Fri Nov 10 00:50:54 +0000 2017,"@AppleSupport seriously, how long does it take to release an update to fix this I️ ? Making me hate your product","@652428 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",software_update_bugs
2237355,652429,Fri Nov 10 15:31:46 +0000 2017,@AppleSupport my Apple ID is locked and my phone text messaging isn’t working. #catch22 Should I️ go to a Genius Bar to resolve in person? 😕,@652429 Let's get you pointed in the right direction to unlock your Apple ID. What's the exact error message you're seeing? DM us more info and we'll go from there. https://t.co/GDrqU22YpT,account_appleid_security
2237357,652430,Fri Nov 10 15:29:04 +0000 2017,@AppleSupport I️ bought an album on iTunes that won’t download and is saying it’s not available in the US. Some help please 🤷🏻‍♀️,@652430 You've come to the right place. We'd like to help. Which album are you having the issue with?,app_thirdparty_behavior
2237359,652431,Fri Nov 10 15:13:43 +0000 2017,EYE don’t understand how they haven’t fixed this problem yet @115858 @AppleSupport,"@652431 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",general_inquiry_other
2237361,652432,Fri Nov 10 15:26:43 +0000 2017,When you gonna fix this question mark box bull shit? @115858 @AppleSupport,"@652432 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",general_inquiry_other
2237363,652433,Fri Nov 10 15:24:43 +0000 2017,"@AppleSupport return me the ios10.3, ios 11 is worst... i hate it... it doesn’t work properly, lags a lot, hangs",@652433 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,software_update_bugs
2237368,652434,Fri Nov 10 06:43:10 +0000 2017,"@AppleSupport Hey guys, I’ve the iPhone 8 and sometimes my background photo flickers and alters it’s size by itself. Is there anything I could do? Thanks heaps!",@652434 Thanks for the mention. We are glad to help. Does this occur no matter which image you have selected for your wallpaper? Does it occur after you restart your iPhone?,general_inquiry_other
2237370,652435,Fri Nov 10 15:29:27 +0000 2017,@AppleSupport i updated and still see these question marks??????,"@652435 Let's take a look at this together. Are you seeing the issue in old messages that have the question marks, or when you're actually typing? Let us know in DM. https://t.co/GDrqU22YpT",general_inquiry_other
2237372,389190,Fri Nov 10 15:05:22 +0000 2017,@AppleSupport where is the setting to get the podcast app to play the next podcasts continuously? ios11.1,"@389190 Hi there. You can enjoy continuous podcast play by adding episodes to the “Up Next” queue. This article has info on how to do that: https://t.co/dcBYo5Gxwr
If you’d like suggest a different way to listen, you can submit feedback with this link: https://t.co/eTPVYVFyd8",software_update_bugs
2237379,652437,Fri Nov 10 15:22:30 +0000 2017,@AppleSupport @115948 how’d I get charged for 3 singles and the album? Preorder wouldn’t download https://t.co/YqOXfUm04y,@652437 Let's help get you into the right hands to get this sorted. Please reach out to our iTunes team via: https://t.co/SDIe7UA9Bl,app_thirdparty_behavior
2237383,652438,Fri Nov 10 07:20:32 +0000 2017,"@AppleSupport 
Today i got asked for my apple id password, i filled in the right one, then i had to change it

WHY?","@652438 We'd like to hear more about this. Did you receive a prompt on your Home Screen to enter your credentials, or were you asked somewhere else for your credentials?",account_appleid_security
2238110,652637,Fri Nov 10 05:19:15 +0000 2017,"@118721 @AppleSupport I preordered the album, why can’t I play all of it? It’s released now. https://t.co/7PRevaykQj","@652637 We definitely want you to enjoy Taylor Swift's new album. In order to provide accurate information, can you tell us in which country you're currently located?",general_inquiry_other
2238133,652641,Thu Oct 19 16:11:10 +0000 2017,".@115858 / @AppleSupport love the new iOS for iPhone but for the love of Pete, please add on/off toggle for GPS location to swipe up menu.",@652641 We can help get you to the right place to make your suggestion. Provide your feedback here:  https://t.co/eTPVYVFyd8,software_update_bugs
2238137,652643,Thu Oct 19 16:14:33 +0000 2017,@AppleSupport can you help me get the contacts that my iPhone7 has eaten My iPhone5 used to do it also I have time now to deal with it,@652643 We've got your DM and will continue with you there. Thank you so much! Be on the lookout for our reply.,general_inquiry_other
2238139,652644,Thu Oct 19 16:15:18 +0000 2017,@AppleSupport since updating to iOS 11.0.3 my apps are not all present on my phone when flipping from screen to screen and on opening.,@652644 Let's look into this together. Can you tell us which steps you've tried so far to resolve the issue? We want to go from there.,device_hardware_battery
2238146,381608,Thu Oct 19 16:13:13 +0000 2017,@115858 @AppleSupport ~ you definitely taken cust serv fail to a whole new level. Called 1 of your stores &amp; after 30 min got hanged up #fail,@381608 We want to help out. DM us with more information and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry_other
2238148,186415,Thu Oct 19 16:05:18 +0000 2017,@AppleSupport why does my personal hotspot keep turning on by itself 😐,@186415 We're here to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT,general_inquiry_other
